"","CUE","Nletters","Lg10WF","AoA_Kup_lem"
"166","duck",0.103338632750398,0.0143570181375692,-0.792179923953365
"167","dump",-0.304009193054137,0.0769223096059597,-0.661598225229826
"168","ear",-0.0909090909090908,0.272261345311188,-0.409102081622678
"169","eat",0.0558704453441292,-0.0961361652845949,-0.658730819838057
"170","egg",0.221212121212121,-0.0209559450234527,0.167389060606061
"171","elephant",0.116052391105696,0.0566375079307884,-0.146361965275663
"172","empty",-0.586267605633803,0.22677217855337,-0.822314623868209
"173","eye",0.0250000000000004,-0.0584341629955221,-0.629050608333333
"174","face",-0.169869595058339,0.0601901759319832,-0.46253610672615
"175","fall",-0.0194483734087694,0.189597703309377,-0.219240547265441
"176","farm",0.158651951123375,-0.00182482631585401,-0.648878040204966
"177","fast",-0.5,0.205071092734376,-1.16421130416667
"178","feed",-0.414766081871345,0.156221971163557,-0.294542107309941
"179","find",-0.278504328605636,0.0672932345434774,-0.597898273531038
"180","fine",-0.131654554672976,0.281725583178722,-0.771401324826771
"181","finger",-0.0733031674208142,0.169765755585249,-0.828790060633485
"182","finish",-0.164261931187569,0.286782024719887,-0.484254092341843
"183","fireman",0.137077294685991,0.136067016272202,-0.481745397342995
"184","firetruck",-0.0801113516857406,0.214056764998289,-0.270777656047016
"185","first",0.208510638297873,0.106154826366145,-0.390443053723404
"186","fit",-0.27477255962626,0.153630726770048,-0.636883184779936
"187","fix",0.0772727272727272,-0.000781800945174993,-0.107771943939394
"188","flag",-0.138576779026217,0.0183545284547475,-0.383961230625181
"189","flower",-0.306409130816506,0.205984178211185,-0.648643328884987
"190","food",-0.128260869565217,0.189176256513928,-0.888649645652174
"191","foot",-0.0538011695906437,-0.0709633703268446,-0.40203358460039
"192","for",-0.395604395604396,0.151875963488035,-0.383866887036692
"193","fork",-0.143892339544514,0.0113849131058772,-0.281869307453416
"194","french fries",0.151928191489362,-0.0874373222593565,-0.263225784242021
"195","friend",-0.0244355088153414,0.227152586813582,-0.533909463965357
"196","frog",-0.0889610389610382,-0.00507103385063656,-0.00860012597402626
"197","full",-0.107409299948901,0.0801436392386239,-0.565217552682678
"198","game",-0.197058823529412,0.291187303325296,-0.744161520588235
"199","garage",-0.273467432950191,0.0408529023731483,-0.447251665708812
"200","garbage",-0.0405405405405403,-0.00177310388621077,-0.0107733437996824
"201","garden",-0.310623802427081,0.263627689644587,-0.625081613583138
"202","gas station",-0.346153846153847,0.1243555908884,-0.960050910256411
"203","gentle",-0.0289855072463769,0.365305544931157,-0.584374862318841
"204","get",-0.0987055016181229,0.130344362006819,-0.566349274849745
"205","giraffe",0.0552291421856639,-0.0169642983225229,-0.0767676192714459
"206","girl",-0.124399825403754,0.129866991289207,-0.403965225665648
"207","give",-0.633333333333334,0.362937531271878,-0.906800988888889
"208","glass",-0.114280652019844,-0.0724187254577835,-0.0585464440113395
"209","glasses",-0.0253831417624522,0.0485476963704659,-0.216953711685823
"210","gloves",-0.034037558685446,0.00561289478811977,-0.407162446009389
"211","glue",-0.21383788625168,0.025098632599529,-0.329162407747425
"212","go",-0.102972027972028,0.0746099828285902,0.00967124877622449
"213","go potty",0.115384615384615,0.104736034120414,-0.421293678475034
"214","gonna/going to",-0.321475887652358,0.119462119968577,-0.419945877649709
"215","good",-0.363086886130599,0.0284163492556178,-0.416145277280086
"216","goose",0.0481898238747558,0.0206350767452217,-0.227636712573386
"217","gotta/got to",-0.630833333333333,0.224056186901207,-0.55349016125
"218","grandma",-0.0975329890992542,0.0600537099917524,0.274792496270797
"219","grandpa",-0.24296435272045,0.0700487877449167,-0.363725932457786
"220","grapes",0.02927400468384,0.0909843333138887,-0.924212284250586
"221","grass",-0.131153184165233,-0.115859681922172,0.0720285650602408
"222","green",0.106348020911128,0.0210940468799858,-0.738883736221061
"223","green beans",0.0330203442879498,0.195402233780656,-0.471075646948357
"224","grrr",-0.492207792207792,0.215326542471727,-0.944920298701298
"225","gum",-0.175824175824176,-0.0164246259474736,0.0601263676739929
"226","hafta/have to",0.0464646464646465,-0.110742631959482,0.0285176595959591
"227","hair",0.153701561596298,0.348999896728104,-0.796203008530943
"228","hamburger",-0.229341736694678,0.0380082665069836,-0.251016551820729
"229","hammer",0.0734149054505009,0.156961675396756,-0.977809923804227
"230","hand",0.0518341307814989,-0.0821895067670146,-0.125280768421053
"231","happy",0.103174603174604,-0.0393400881968367,-0.238193263203463
"232","hard",-0.295443758898909,0.205994635686771,-0.693196130754628
"233","hat",-0.101493139628733,0.0372971513342604,-0.415197261299435
"234","have",-0.382106782106782,0.192750057690338,-0.759917237373737
"235","he",0.124873609706775,-0.104139504018278,-0.617921303336704
"236","head",-0.189799635701275,0.234638629928971,-0.860963774863388
"237","hear",-0.233333333333333,0.119348345690959,-0.520289590681004
"238","heavy",0.133219954648526,0.0410224799237051,-0.244135794784581
"239","helicopter",-0.342657342657342,0.0922662557792284,-0.289956383616383
"240","hello",-0.0165775401069519,0.187554897373258,-0.689700606417112
"241","help",-0.232801595214357,0.077869274326122,-0.45463171884347
"242","hen",-0.414684167350287,0.168131465511436,-0.68477159392945
"243","her",-0.177688953488372,0.160998681287714,-0.473518046511628
"244","here",-0.497870692992644,0.283594407551468,-0.756812688540457
"245","hi",-0.361111111111111,0.475897053451555,-0.590052097222222
"246","hide",-0.0288135593220336,0.108620990670841,-0.664421723882897
"247","high",-0.464424477901894,0.277456658004984,-0.943504317629918
"248","high chair",-0.0546381738708108,0.149659712375033,-0.455789747207382
"249","him",-0.338753387533875,0.344072464953837,-0.683243744096012
"250","his",-0.215194681861348,0.285075296339409,-0.218815262298195
"251","hit",0.0162748643761308,0.0319384455658116,-0.831947028287265
"252","hold",-0.0196922274387061,-0.0591831051928056,-0.408933781168492
"253","home",-0.227573472841976,0.196609602496859,-0.958680428681336
"254","horse",-0.0869990224828934,-0.044363228382875,-0.240766036656892
"255","hose",0.0759462759462757,-0.10297965886698,-0.214484693284493
"256","hot",0.142557989690721,0.0159800167843178,-0.139234825225516
"257","house",-0.169717772692601,0.0462429587803599,-0.695518075896262
"258","how",-0.17037037037037,0.282425262185879,-0.531641482716049
"259","hug",-0.337525263867056,0.110175033668126,-0.559626041994161
"260","hungry",0.0308265582655824,0.134414064466427,-0.778873716124661
"261","hurry",0.0983606557377046,-0.0537441261129428,-0.0951059984750291
"262","hurt",-0.120502901353965,-0.000836245582418016,-0.29134137524178
"263","i",0.196923076923077,0.0272756993495138,-0.230514683076923
"264","ice",-0.292307692307692,0.0359622567182032,-0.320136109193245
"265","ice cream",-0.111255692908263,0.0570717185845311,-0.00740466655823102
"266","inside",-0.348214285714286,0.165588008638298,-0.361786008928571
"267","is",0.337561663143059,-0.176430146220556,0.0169286247357299
"268","it",-0.367488931056294,0.244850221462638,-0.23101132432005
"269","jacket",-0.164438502673796,0.0598268522900871,-0.563082289438503
"270","jar",-0.210045662100456,-0.0985770854375798,0.229383301054952
"271","jeans",0.121212121212121,-0.115806255645073,-0.186991430976431
"272","jello",0.0889783143304266,-0.171132649279399,-0.0332239653476414
"273","jelly",-0.19655069878085,0.0729817252033946,-0.591629497472495
"274","juice",-0.0318396226415096,0.200911821660355,-0.824407743160378
"275","jump",-0.157081014223872,-0.0115268177054566,-0.688500859616574
"276","keys",-0.542372881355932,0.293218599719694,-0.577174101694915
"277","kick",0.164241164241164,-0.207268665688289,-0.192468041926542
"278","kiss",-0.473034437946718,-0.0423889914178366,-0.999502054580896
"279","kitchen",-0.0870893812070284,0.235549062799867,-0.778424777119939
"280","kitty",0.0420289855072458,-0.0555573761800194,-0.114699703478261
"281","knee",0.173292922089499,0.110053535678884,-0.428628197361383
"282","knife",-0.183597883597884,0.0119639067010491,-0.265241484126984
"283","knock",0.170771756978653,-0.0925911259029673,0.0887648333333333
"284","ladder",0.0647393130714109,0.126175262383923,-0.157911529528046
"285","lady",0.0969376514650806,0.00323273801644142,-0.349032330248954
"286","lamb",-0.21227621483376,-0.0431897594973258,0.250263648763854
"287","lamp",-0.0456323337679274,-0.00904701424246657,-0.422771464928291
"288","later",-0.188888888888889,0.231896401133862,-0.374081444444444
"289","lawn mower",0.123685837971553,-0.0367914825892712,-0.123041445578231
"290","leg",-0.349011857707509,0.216679287359167,-0.60570186284585
"291","lemme/let me",-0.319031226948611,-0.0390678060176031,-0.25947984435702
"292","lick",0.174242424242424,-0.113086062188096,-0.448617957070707
"293","light",-0.323826500297089,0.0352794593565786,-0.760078334521687
"294","like",-0.910866910866911,0.457558380818959,-1.23017871855922
"295","lion",0.155982905982906,-0.0266275432492851,-0.117048360042736
"296","lips",-0.0466234078346552,0.107247944502461,-0.748778213650565
"297","listen",-0.214167012879103,0.318819203439082,-1.05398772268384
"298","little",-0.580701754385966,0.13403136178747,-0.833571850877193
"299","living room",0.0990566037735849,0.169811421719303,-0.725122558093346
"300","lollipop",0.197368421052632,0.0670952472455331,-0.296318043585527
"301","long",0.170212765957447,-0.0871875410742859,-0.215552180764574
"302","look",-0.0749601275917069,0.0676476448840551,-0.205503826953748
"303","loud",-0.358695652173913,0.178636842440302,-1.03851908928571
"304","love",-0.171302149178255,0.165864842441285,-0.632452250948167
"305","lunch",0.260869565217392,-0.134358620407102,-0.391983652173913
"306","mad",0.439964157706093,0.0363679971716424,-0.41652705734767
"307","mailman",0.542365302928683,-0.116192854960728,0.269125239883747
"308","make",-0.116709732988803,0.0639269838825491,-0.461891246339363
"309","man",-0.104166666666667,0.157380105507269,-0.685287070833334
"310","me",-0.511961722488039,0.277906309356157,-0.768886575757576
"311","meat",-0.172043010752688,0.169836154826909,-0.763051795698925
"312","medicine",-0.575396825396825,0.143689238424903,-1.3804714484127
"313","melon",-0.125919637804188,-0.0190007981697882,-0.00487549518958641
"314","meow",0.413373860182371,-0.0673674331716194,-0.334442500844309
"315","milk",-0.0121212121212126,-0.0347756100471512,-0.0298017349143613
"316","mine",-0.301223776223776,0.237569228623988,-0.120308002797202
"317","mittens",0.135369532428355,0.145286726924059,-0.11256741025641
"318","mommy",-0.910534220124436,0.40930834267151,-1.06987049066724
"319","money",-0.219673161533627,0.140627642465058,-0.543579789754871
"320","monkey",0.100061199510404,-0.0279786035620799,-0.257732725826193
"321","moo",-0.00935672514619856,0.105212741921971,-0.197024083040936
"322","moon",-0.167798742138364,0.056941045662132,-0.142371456603774
"323","moose",0.150452488687782,-0.0616614163423774,-0.067265132352941
"324","mop",-0.0303030303030303,0.0488228755340323,-0.217180468181819
"325","more",-0.180952380952381,0.218821980965771,-0.80647192056277
"326","morning",0.106962481962482,0.0934031072256252,-0.429453470959596
"327","motorcycle",0.257754010695187,-0.0637589816387432,-0.48803429090909
"328","mouse",-0.253246753246753,0.000448786212641217,-0.571865173160173
"329","mouth",-0.18562091503268,0.139059812590741,-0.50020062875817
"330","movie",0.277472527472528,0.000921029721527855,-0.572310082417583
"331","muffin",0.0550271739130439,0.00234122822183602,0.0532538403532614
"332","my",-0.0700768775872262,-0.139311845931513,-0.482858438202247
"333","myself",0.121463077984817,0.212929737590591,-0.0490786545893718
"334","nail",-0.0372146118721464,0.114828329069872,-0.29412555022831
"335","nap",-0.426623897353649,-0.0596212249162491,-0.430529712109061
"336","napkin",-0.322192513368983,0.25769075657749,-1.15145552941176
"337","necklace",-0.0321190755973371,-0.0603677395228845,-0.283867992557775
"338","need",-0.318214617049788,0.081020899916417,-0.895809966910628
"339","new",-0.0708586626139818,0.211677678176498,-0.768046804141338
"340","next to",0.0563652326602275,0.20536479572948,-0.173062074802458
"341","nice",0.019140989729225,0.00534467391228244,-0.648748261437908
"342","night",-0.148809523809524,0.112550847006939,-0.911946662698413
"343","night night",0.086942875078468,-0.173007564990345,-0.101673118330194
"344","no",0.0554225111187137,0.0470370710263981,-0.989418182517961
"345","noisy",-0.265656162744316,0.199519626429095,-0.705112607000399
"346","noodles",-0.0074884792626726,0.045948657758875,-0.0531235466589859
"347","nose",-0.0631578947368423,0.0208610585383755,-0.368811073684211
"348","not",0.303576934936786,0.0375393172604825,-0.488230921985815
"349","now",-0.629399585921325,0.247340293000983,-0.700635873447205
"350","nuts",0.0515370705244118,0.0380450854366616,-0.389725579023509
"351","off",0.0448041285479706,0.16618431481716,-0.534327612948628
"352","old",0.326663201663202,0.342175546196645,-1.05830287681913
"353","on",-0.0157515751575161,-0.0346653087742346,-0.538728946557155
"354","on top of",-0.266,0.0881145350013544,-0.37479285
"355","open",-0.0365044247787614,-0.0276139301875422,-0.226932646096713
"356","other",-0.321392276422764,0.267611768916166,-0.662584954776423
"357","ouch",-0.428135593220339,0.270017901905245,-0.489802711864407
"358","out",0.1235331768722,-0.00129800718063366,-0.351815522935779
"359","outside",0.129544221378188,-0.0168076780166193,-0.386014126966901
"360","oven",0.472727272727273,0.0236410211169922,0.190918918181818
"361","over",0.318532110091743,0.131359262241605,-0.392691710458715
"362","owie/boo boo",-0.0361730899256258,0.078127359462079,0.00705532927653785
"363","owl",0.105784101453758,-0.0869994367646627,0.0805206272811629
"364","paint",0.347368421052631,0.112882461719615,-0.559325823684211
"365","pajamas",0.282614311547404,0.0771330048096477,-0.594569536553862
"366","pancake",-0.16334991708126,0.0897438968669473,0.11633423548922
"367","pants",-0.179004329004329,0.0219902898379565,-0.601294039393939
"368","paper",-0.152380952380953,0.0985033623617197,-0.41315175
"369","park (place)",0.0419580419580416,0.0244186295627209,-0.360124771728271
"370","party",0.119397759103641,0.0934654030927171,-0.277826617296919
"371","pattycake",0.287442396313364,-0.0365801679128994,0.000347288594469752
"372","peanut butter",0.00144927536231876,-0.174938315144397,0.0323391449275361
"373","peas",0.111594202898551,0.171499664201177,-0.352604316521739
"374","peekaboo",0.206730769230769,0.125346481104085,-0.0124872419871789
"375","pen",0.450524737631184,-0.0481908813248233,-0.0490574085457265
"376","pencil",-0.0222222222222221,0.078855547991755,-0.194114486111111
"377","penguin",-0.170624151967435,0.123019407218056,-0.344304613297151
"378","penis",-0.163690476190476,0.11936498661487,-0.762905066964286
"379","penny",-0.396118721461187,0.215587507579749,-0.401225957191781
"380","people",-0.228659885006634,0.368754520458629,-0.776172935426802
"381","pick",-0.17200229489386,0.28610662542414,-0.389113344463569
"382","pickle",-0.131578947368421,0.0163433154402988,-0.0547192295825774
"383","picnic",0.0589080459770122,-0.0435116269202949,-0.185843221264367
"384","picture",-0.0857142857142854,0.0566876049038214,-0.297584024252491
"385","pig",-0.0989621942179388,-0.210400533909327,-0.0845757034840631
"386","pillow",0.157262905162066,-0.0103340029000294,-0.30960475090036
"387","pizza",0.0316091954022983,-0.134803023415507,-0.124831775862069
"388","plant",-0.842617753623188,0.225641405298969,-0.321884544836957
"389","plate",-0.256410256410256,0.122463591378639,-0.909276642450143
"390","play",-0.102564102564102,0.0894670139328935,-0.716741394230769
"391","play dough",-0.202677459526774,0.0322712174937219,0.00817430152552934
"392","playground",-0.413943355119826,0.219040854361238,-0.22861755664488
"393","please",-0.344358433028384,0.257425204549115,-0.886974703260615
"394","police",0.0523843081982616,-0.0611866728150861,-0.282576637655627
"395","pony",-0.133403361344538,-0.0478565780907374,-0.239203428571428
"396","pool",0.0600328947368425,-0.0614868791559919,-0.116947125822368
"397","popcorn",-0.377926421404682,0.0550498579645344,-0.297734765607581
"398","popsicle",-0.0186808997331305,-0.0186289586523296,-0.166657696911932
"399","porch",0.136858974358974,-0.215992430972135,0.164145648717948
"400","potato",-0.0797101449275361,0.113140575168164,-0.621476597826087
"401","potato chip",-0.330977953646127,0.306881969534672,-0.596815770209158
"402","potty",0.0909090909090908,-0.0247605736629026,-0.175042421911422
"403","pour",0.0749468462083627,-0.107142506818103,-0.0538482461020555
"404","present",0.130546955624355,-0.0743198509882448,-0.0614598831269344
"405","pretend",-0.128819444444445,0.14770060084321,-0.5985009625
"406","pretty",-0.0402777777777779,0.0474738742392393,0.0841948318181824
"407","pretzel",0.126084860173577,-0.110598739826979,-0.0522926926229514
"408","pudding",0.0714285714285721,-0.0518697276961295,-0.45846500255102
"409","pull",-0.359167714006424,0.119373862283441,-0.660678477447284
"410","pumpkin",0.304810360777059,-0.208676599954832,-0.0947908492136911
"411","puppy",0.0201680672268907,0.0263078935916181,-0.247344314565826
"412","purse",-0.175512934879571,0.0615605972160025,-0.556310339652097
"413","push",-0.546494506739156,0.12136460904398,-0.440253148714464
"414","put",-0.255052790346908,0.120464374268931,-0.309475274057315
"415","puzzle",-0.189423254099871,0.229138827859369,-0.672977385295744
"416","quack quack",-0.163249516441006,-0.038378102047059,-0.849406911025145
"417","quiet",-0.274509803921569,0.0668576750395622,-0.368964261312217
"418","radio",-0.177518427518427,0.00844507603314693,-0.559076631142506
"419","rain",-0.405855855855856,0.323058144964796,-1.00503858153153
"420","raisin",0.00503018108651876,-0.155894586605597,-0.424861670020121
"421","read",0.0971867007672635,0.150944950893186,-0.388045318414322
