"","CUE","Nletters","Lg10WF","AoA_Kup_lem"
"97","careful",-0.758088733895185,0.367392503344848,-0.955046404497239
"98","carrots",0.172490759001854,0.0444796205209577,-0.0278039486519361
"99","carry",-0.193884707092431,0.171117977488159,-0.387881106666979
"100","cat",0.0410620351895519,-0.194178238383035,-0.0847665721023043
"101","catch",-0.100009286991248,0.119230898321282,-0.131872697464651
"102","cereal",0.383191480724734,0.13123287237004,-0.441283460468452
"103","chair",-0.337368050668543,0.245887542158759,-0.449944018859957
"104","chalk",-0.0222040222040221,-0.0759795450206959,-0.25921449468787
"105","chase",-0.333390983512049,0.115878383874215,-0.469989336757754
"106","cheek",0.0488853668675953,0.132201718980947,-0.397059370401164
"107","cheerios",-0.08041958041958,0.00831411903105961,-0.338259713286713
"108","cheese",-0.207505718069099,0.167530340022421,-1.1407409864572
"109","chin",-0.338048322777387,0.250299698163584,-0.828882438423645
"110","chocolate",0.192721164613662,-0.00562974120849669,-0.421943104441956
"111","choo choo",-0.0920129316826221,0.00764401572003726,-0.200758849456168
"112","church",-0.50354609929078,0.495231164609413,-0.90769459574468
"113","circus",-0.155278251801289,0.111187537628462,-0.297104089614145
"114","clap",-0.157126943496398,0.0839210659107241,-0.312865047959328
"115","climb",-0.782799905168327,0.323224353225004,-0.76977081469891
"116","clock",-0.177523334189634,0.177745524259831,-0.535478606591067
"117","close (verb)",-0.108843537414966,0.0141088891046612,-0.21445169047619
"118","closet",0.0312959188510211,-0.0112785185724471,-0.167314431471299
"119","cloud",-0.219185979476537,0.139889085767332,-0.464134228375419
"120","clown",0.31841108975479,-0.0809457110789076,-0.0163599875939191
"121","coat",-0.0631399917893383,0.137169628377765,-0.425837699431118
"122","cockadoodledoo",0.155824790307549,0.0367229967059854,-0.180895617917055
"123","coffee",-0.395459386445697,0.208268128245763,-0.932788795139881
"124","coke",-0.650246305418719,0.217573305788481,-0.713266040671972
"125","cold",0.392268807612251,-0.128572954025543,0.052417111150759
"126","comb",0.254940620315923,-0.154775762517694,-0.0548055985472153
"127","cook",-0.0275264745073285,0.0592798337304705,-0.180353830142366
"128","cookie",-0.160086135917411,0.118688660293964,-0.57383203280765
"129","corn",0.586128454576255,0.0198648043184924,-0.564209610909443
"130","couch",-0.294503741872163,0.358462856835867,-0.499397225493804
"131","cover",-0.00773518371061321,-0.0303297807709653,-0.200661396075532
"132","cow",0.0356558833985074,0.127160273045741,-0.514707885175969
"133","cowboy",0.239126697610452,0.0113298263409809,0.18642876978617
"134","cracker",-0.0734504482979768,-0.00861471427153271,-0.642699880575432
"135","crayon",-0.0232698440058607,0.0137129501047744,-0.117213541657946
"136","crib",-0.339543066186665,0.0485604387004686,-0.629937810818683
"137","cry",-0.14124522820175,0.133414240743211,-0.63074983317005
"138","cup",-0.116323622735491,0.141359460269694,-0.70403226861597
"139","cut",0.232766826867266,0.0109706366956788,-0.369614518852592
"140","cute",0.356401642403882,0.118740504460005,0.0134832508025386
"141","daddy",-0.464932787843367,0.145566264475125,-0.53886175371128
"142","dance",-0.613466394716395,0.213680786898698,-1.10328972656857
"143","dark",-0.0813559322033903,0.123149448023199,-0.57794906440678
"144","day",0.0196615231458432,-0.190308875250947,-0.172546412726066
"145","deer",-0.32877518424076,0.250859486169244,-0.796077733964749
"146","diaper",0.226774483378257,-0.294540107837285,-0.188630463483507
"147","did",-0.155956678700361,-0.0844023477556508,-0.273225007764899
"148","dinner",-0.139670492410219,0.0668859573265492,-0.397175259672343
"149","dirty",-0.135195130683853,-0.0322713978546281,-0.529783195309703
"150","dish",-0.00682554901155097,0.113868872870686,-0.244255808359585
"151","do",-0.566507378039174,0.0194555094653541,-0.32146450267815
"152","doctor",-0.767025089605735,0.137996331138382,-0.708970261648745
"153","dog",-0.0676311620538623,-0.0870805527577185,-0.372978104743267
"154","doll",-0.39013137316234,0.0941501923655528,-0.527456249973934
"155","don't",-0.315010942317215,-0.231690019819697,-0.339081810705899
"156","donkey",0.296703296703297,-0.0631149245185547,-0.853933787352998
"157","donut",0.106563611826769,-0.0479179704834611,-0.368502907974482
"158","door",0.0406798170773328,0.194903567434034,-0.357422805838055
"159","down",-0.218108617229534,0.132931050649151,-0.100874428263626
"160","draw",0.0549222196424424,0.0403021848840441,-0.781889973926166
"161","drawer",-0.242304804804805,0.144504352814928,-0.184310349474474
"162","dress",0.025703189360951,0.237999476819368,-0.914645587266094
"163","drive",-0.673470627543892,0.280290336121519,-0.789831382892898
"164","drop",-0.129740768525465,-0.0104885788555622,-0.191898058848045
"165","dryer",-0.00919933801289652,0.115724401694389,-0.345393101306854
"166","duck",0.100315472266692,-0.0502317700887724,-0.331020111922027
"167","dump",-0.265260478449981,0.101821764905595,-0.438914303319
"168","ear",-0.185076016134037,0.485305685913456,-0.786891407873696
"169","eat",-0.101727741889769,-0.0621721593356739,-0.518045468887656
"170","egg",0.16662327196082,0.196145800742652,-0.364536434852148
"171","elephant",-0.0621862663872514,0.204952822818875,-0.526226195258054
"172","empty",-0.372286250335031,0.402541317402536,-0.912814991869919
"173","eye",-0.293664383561643,0.499443556728317,-0.833533561168188
"174","face",-0.42087968231114,0.0725570205061228,-0.813613289415016
"175","fall",-0.116172053346149,0.18738001252623,-0.403092888513757
"176","farm",0.212008063407706,0.0442932278500732,-0.468909439925322
"177","fast",-0.195200372786579,0.102957506244501,-0.495526228984156
"178","feed",-0.410380534466346,0.198469707783218,-0.604182583745444
"179","find",-0.488853649567935,0.174074752863206,-0.291548858429858
"180","fine",-0.40462740667514,0.425407244203663,-1.00113460490515
"181","finger",-0.0630184386405652,0.224569480796231,-0.656561857467886
"182","finish",-0.117545980280622,0.193622893600954,-0.422032385653679
"183","fireman",-0.0387471164936564,0.122644973337901,-0.286556058535179
"184","firetruck",0.366438356164384,0.0195293852727509,0.0709331560121766
"185","first",-0.0407008703618867,0.12015571026638,-0.41648398467705
"186","fit",-0.194305694305695,0.178389653573842,-0.608737198967699
"187","fix",0.04643557880968,0.030276281950699,-0.142210563289229
"188","flag",-0.0461267220642902,-0.094844003096072,-0.430753060121911
"189","flower",-0.0480582972050545,0.177015499000397,-0.412404003758878
"190","food",-0.34809259392803,0.16193125159028,-0.734248789824764
"191","foot",-0.182798820278211,0.0662129661851592,-0.411740306054202
"192","for",-0.322033898305085,0.231515358801891,-0.317009094915255
"193","fork",-0.0574628325508613,0.15417298186185,-0.661342441901409
"194","french fries",0.0892683738867461,0.0248261162276417,-0.350564865369142
"195","friend",-0.349829744745129,0.222367159576414,-0.879848712563046
"196","frog",0.153484848484848,0.0674487313439291,-0.247906818939394
"197","full",-0.0746046068626711,0.0971437932713872,-0.29997712429506
"198","game",-0.59047619047619,0.214749763044785,-0.776444098174006
"199","garage",-0.251382841002707,0.0916147358780726,-0.393144451582912
"200","garbage",0.197848863938829,-0.191238892925075,0.0224533860914171
"201","garden",-0.100117609076653,0.141459353225028,-0.459168347638594
"202","gas station",-0.401378446115288,0.225329812383795,-0.926092433646617
"203","gentle",-0.221956867853525,0.220168450063324,-0.513118468446953
"204","get",-0.264956449111085,0.31273968943615,-0.7440474944756
"205","giraffe",0.170519480519481,-0.049432240979312,-0.231996659220779
"206","girl",-0.29252861554178,0.14202559008803,-0.41435693638411
"207","give",-0.329261403756532,0.141952422591177,-0.7518292641223
"208","glass",-0.288881122954161,0.0629985954419752,-0.343909948267226
"209","glasses",-0.35245167507511,0.239111791286956,-0.752678981973811
"210","gloves",-0.132093933463796,0.0880129522548443,-0.593577639730801
"211","glue",-0.084987172660826,-0.0593263914858086,-0.139702929570648
"212","go",-0.110758979359662,-0.0841885713867496,-0.2686088850967
"213","go potty",0.143842609560711,-0.0896842821649275,-0.415003707929735
"214","gonna/going to",-0.364718921914494,0.13971472053282,-0.277508535906898
"215","good",-0.308477291724714,0.119660840495786,-0.69095632265255
"216","goose",-0.124130519503526,-0.012974015928187,-0.390663382854848
"217","gotta/got to",-0.226680340127333,0.090977413368849,-0.512065904271532
"218","grandma",-0.16412143739225,0.0628983733702722,-0.185844776150243
"219","grandpa",-0.186884921616142,0.0934630435218504,-0.495837255081351
"220","grapes",0.196042185093021,0.0411395982093419,-0.789401003021685
"221","grass",0.177983575048052,0.0587755422001188,-0.279545761418836
"222","green",0.11864406779661,-0.0332130147945122,-0.439097501694915
"223","green beans",0.0848870199614957,0.106299127659557,-0.421208273355963
"224","grrr",-0.585220244856746,0.14385033133347,-0.686948720206992
"225","gum",-0.130956001622059,0.0378304859345575,-0.0519457410533253
"226","hafta/have to",-0.670441774012276,0.259425635837364,-0.538875696348809
"227","hair",-0.0685041282175813,0.20054963108413,-0.643026680038854
"228","hamburger",-0.139242466910729,0.155543678511001,-0.233507285440721
"229","hammer",-0.0233235813132717,0.0129793377299658,-0.275030752867559
"230","hand",-0.0578742937853107,-0.0121456765041632,-0.168051602601224
"231","happy",-0.220931042488972,0.0944291711321115,-0.374942604539123
"232","hard",-0.0862200228397416,0.191801352966425,-0.431340609107346
"233","hat",-0.401479472908044,0.198405866959932,-0.604349770301127
"234","have",-0.250980869989034,0.118675467351279,-0.656347654611917
"235","he",0.0824689851535489,-0.103062557919211,-0.116545911486227
"236","head",-0.0388413355251966,0.115316648154505,-0.453366259928575
"237","hear",0.0415254237288138,0.0963064698088623,-0.252616712316384
"238","heavy",-0.143690762907845,0.200443494525507,-0.507552154678457
"239","helicopter",-0.33002762362193,0.104853431215805,-0.603893875395068
"240","hello",-0.648942581634889,-0.0304778788913347,-0.267587948197458
"241","help",-0.275950221879221,0.100224616133359,-0.668973762251591
"242","hen",-0.0022102611085657,0.0429504112721313,-0.337320463708199
"243","her",-0.0050494424573948,0.0765770664711853,-0.321380685952732
"244","here",-0.203505130865906,0.073649301895041,-0.265974916557131
"245","hi",-0.423096382494308,0.211078584150476,-0.546751503035669
"246","hide",0.0132183908045977,0.117614512030434,-0.484019968462643
"247","high",-0.703776390127862,0.415977616110037,-1.04473786613143
"248","high chair",-0.119618688949041,0.0597118104583769,-0.343284554325056
"249","him",-0.102602602602603,0.173936986862681,-0.404105529540905
"250","his",-0.160533774208786,0.169256041753211,-0.20844150099197
"251","hit",-0.259912580085024,0.28057009892655,-0.792792272486678
"252","hold",-0.109060091018854,0.0997904744258684,-0.63531246894446
"253","home",-0.291413862842434,0.213745314237303,-0.928722587056444
"254","horse",-0.178501836390047,0.0888656005476136,-0.38032578767552
"255","hose",0.133733761062954,-0.0703082720716863,0.0178259994425867
"256","hot",-0.0739366698771686,0.0485906613955822,-0.185012632540221
"257","house",-0.193058542972038,0.207632469147154,-0.489972259854578
"258","how",-0.101950606750095,0.0614606866402561,-0.350115442335039
"259","hug",-0.376382876382876,0.12277656992099,-0.451758436026936
"260","hungry",-0.248275862068965,0.106484840282252,-0.605850689655172
"261","hurry",0.0686393289841565,-0.0847079903346293,-0.108943052027027
"262","hurt",-0.226135322601754,-0.0253337896621244,-0.721894777777778
"263","i",-0.299494996726831,0.261932788674712,-0.215563614175162
"264","ice",-0.137795090815224,0.181658371546998,-0.638712731379359
"265","ice cream",-0.300014775413712,0.162064128833992,-0.14249897960993
"266","inside",-0.169041854029747,0.136446824679032,-0.219051672016604
"267","is",-0.0978004478130199,0.0284586202149386,-0.0856787681070923
"268","it",-0.104902650715458,0.303267403973669,0.0186449931034485
"269","jacket",-0.203991438653324,0.0935849565956626,-0.455542888957019
"270","jar",0.0410958904109586,-0.00186526846084867,-0.231594133561644
"271","jeans",0.124371712448861,0.118269119277086,-0.634678298655757
"272","jello",-0.0384626720504579,-0.059021685581738,-0.298991528456482
"273","jelly",-0.0639160755439825,0.0245872080763996,-0.142783365598157
"274","juice",-0.261940022213994,0.262100866645389,-0.356026941780821
"275","jump",-0.415669076686026,0.112032694765951,-0.519356744399668
"276","keys",-0.212336187314346,0.0986632041295321,-0.256054715592056
"277","kick",-0.158783783783784,-0.0297455311957169,-0.393096304054054
"278","kiss",-0.4995004995005,0.104014354243349,-0.757455900924075
"279","kitchen",-0.357888360823782,0.356990845302078,-0.715846317701053
"280","kitty",-0.0484712989499476,0.0138915593450446,-0.255374642423089
"281","knee",-0.170138888888888,0.0837715166156769,-0.875617354166667
"282","knife",0.170108364647614,0.0465427449053641,-0.411477771974581
"283","knock",0.192226767971946,-0.142513400822738,0.170985850263004
"284","ladder",-0.138333683989059,0.168160056276716,-0.332319342415317
"285","lady",-0.315711509290861,0.228572677078662,-0.831283108195866
"286","lamb",-0.103781351188189,0.0935731003233982,-0.341836597058339
"287","lamp",0.0299860691896905,0.178805475355007,-0.337612107185976
"288","later",-0.0560108262536652,0.227707441479264,-0.427021933300754
"289","lawn mower",-0.106168093657173,0.0167672344932122,-0.235500535057371
"290","leg",-0.293011036440191,0.0643164864279533,-0.361508828272521
"291","lemme/let me",-0.0287255759696707,-0.0488760125188374,-0.170180811052785
"292","lick",0.0750841551999057,0.0405383012391884,-0.284212056835765
"293","light",-0.463009619789281,0.101080500912928,-0.632880684299129
"294","like",-0.623254468675883,0.241236573763703,-0.871361644981778
"295","lion",-0.150530171582803,0.0882550940968621,-0.327000208675535
"296","lips",0.0285209670875197,0.227099859869668,-0.622502166555288
"297","listen",0.0199988024669189,0.115829322280595,-0.486282669085684
"298","little",-0.369924812030075,0.129359593385978,-0.618377422627999
"299","living room",-0.308368658725267,0.271266817439941,-0.60680533145071
"300","lollipop",-0.00478387566780025,-0.00172918717441739,-0.180930069281204
"301","long",-0.276744521337947,0.0806757538817342,-0.379678249435313
"302","look",-0.0402116277147275,0.17906430394115,-0.520111949018033
"303","loud",-0.500233485398182,0.0920012625276239,-0.720516235185651
"304","love",-0.703179429823028,0.34162051852007,-1.38344745770275
"305","lunch",0.0753307775024545,-0.0685765093967161,-0.487199150088831
"306","mad",0.001832664550518,0.122549361868203,-0.624111273366473
"307","mailman",0.36411149825784,-0.0563702405183895,0.00772755492712385
"308","make",-0.0195026816187225,0.0427211029345287,-0.190033235030531
"309","man",-0.300196390161788,0.0899608682836934,-0.944759589684841
"310","me",-0.311156978511656,0.313782805265124,-0.449769329493272
"311","meat",-0.0135164359861593,0.184846564826616,-0.792972609188774
"312","medicine",-0.717829175013659,0.288289807401401,-1.09308324533479
"313","melon",-0.0795754956786983,-0.0948130175097668,-0.0623413337315712
"314","meow",0.067097367402245,0.0973506803891446,-0.376432904907085
"315","milk",-0.0847920402614681,0.0740685439930591,-0.226850900792503
"316","mine",-0.471990375216182,0.22090057355404,-0.426855778667568
"317","mittens",0.0727508330248057,0.0488107315235724,0.0523528320066644
"318","mommy",-0.424443921384018,0.315398482430135,-0.680511030657879
"319","money",-0.0204778156996595,-0.0486949536345236,-0.345080344709898
"320","monkey",0.21482912262407,-0.00581422209520133,-0.415104044330947
"321","moo",-0.0858757062146891,0.0664306714967373,-0.228356063752602
"322","moon",-0.339749597481556,0.145326752786776,-0.350413133335737
"323","moose",-0.233197514096391,0.150554779408186,-0.518048736757625
"324","mop",-0.114241851676901,0.00583654227430541,-0.0510750822862542
"325","more",-0.377140974967062,0.293085216358315,-0.838173686100132
"326","morning",0.52875988837381,-0.0447287683916953,-0.226880937475496
"327","motorcycle",-0.153393963358377,0.0822866130451332,-0.446607793936997
"328","mouse",0.209777766717269,0.0493942135287053,-0.713314095699674
"329","mouth",-0.171832086507854,0.0804529647433547,-0.240396129865205
"330","movie",-0.492729759854088,0.135683081827463,-0.669892891883676
"331","muffin",0.145141065830721,-0.0108105790098545,-0.384258189245237
"332","my",-0.253636363636364,0.0686852982855122,-0.397048754805194
"333","myself",0.112727272727273,0.195175558071121,-0.15544590989899
"334","nail",-0.0190751976466261,0.0102256072944722,-0.166349188591653
"335","nap",-0.175741151350907,-0.0352219517298056,-0.43340985293117
"336","napkin",-0.164084756746182,0.159057928005737,-0.482756565933461
"337","necklace",0.0749320124320123,0.0822850342295651,-0.602637882381507
"338","need",-0.336240382928602,0.190532436828423,-0.720085325952936
"339","new",-0.0820818610129566,0.106194083956899,-0.457094255324892
"340","next to",-0.237514775413712,0.184961499734399,-0.301830263888889
"341","nice",-0.210918317236864,0.108501318088446,-0.616969152479948
"342","night",-0.0216161616161612,-0.0112019419529004,-0.377600999730639
"343","night night",0.0124980560150432,-0.120759529256412,-0.202852189223961
"344","no",-0.107548872180451,0.0330872948794245,-0.695412664872181
"345","noisy",-0.529269075732173,0.061977028800885,-0.529230572896229
"346","noodles",0.213582428679627,0.0982532657047819,-0.285901646671716
"347","nose",-0.0859979101358412,0.18435176574542,-0.444769055729711
"348","not",0.0373607065242521,-0.107868733151885,-0.74346454126786
"349","now",-0.234753460207613,0.140451568253805,-0.353834965914553
"350","nuts",-0.141664385436627,0.0739028600149454,-0.558635537914043
"351","off",-0.027111002802485,0.109745153576292,-0.36182739217741
"352","old",0.548221773567325,0.0603545737634836,-1.1365121508257
"353","on",-0.0982321055304274,0.0235990182456054,-0.242656743094346
"354","on top of",-0.603145374010849,0.166012199835503,-0.52256687169661
"355","open",-0.0487210284096991,-0.102837170542696,0.00727526309593163
"356","other",-0.272264169207686,0.30776310413091,-0.547703696541794
"357","ouch",-0.237990825423386,-0.00186464592226443,-0.438894206514527
"358","out",0.0328447091158957,-0.0371726726906614,-0.357282356962895
"359","outside",0.0579726915065955,-0.0219656277147471,-0.273457004975699
"360","oven",0.0883575883575878,0.128214991363381,-0.181170780620085
"361","over",-0.264628108800745,0.0743398728206737,-0.45951915883278
"362","owie/boo boo",0.158958118525065,-0.0626142130658165,0.0303903715569298
"363","owl",-0.0385530040893363,-0.0163736445851264,-0.126490676036489
"364","paint",0.0163799308119152,0.0670140328631375,-0.602363223665575
"365","pajamas",0.0562770562770565,0.104888020797514,-0.648103210789211
"366","pancake",-0.0383067363366756,0.130807584832787,-0.274444077578496
"367","pants",0.0328454908312601,0.196237432571388,-0.933545634985828
"368","paper",-0.102774790780308,0.0895420553517803,-0.320290257667493
"369","park (place)",0.0360474086541833,-0.00632183712063838,-0.256272558664703
"370","party",0.12770349519118,-0.00439291469012826,-0.566751359207131
"371","pattycake",-0.250739375739376,-0.0489381718970168,-0.232230172445173
"372","peanut butter",-0.00289577658347451,0.00844621482137509,-0.178960432035142
"373","peas",0.624346201743462,0.0180083809338361,-0.316873708194271
"374","peekaboo",-0.0016647640791474,-0.0194532095697877,0.0442354010178843
"375","pen",0.0741118262821541,0.0298755253452962,-0.124059244439609
"376","pencil",-0.142696267696267,0.169315823821906,-0.342067241151867
"377","penguin",-0.194811496827174,0.125435535824402,-0.51966677043673
"378","penis",0.321227842628621,0.0361732368659782,-1.8404909255161
"379","penny",-0.328725415571979,0.262494715068128,-0.712777988079161
"380","people",-0.450114544859507,0.419946721743393,-0.965558104925429
"381","pick",0.14939775764518,0.234332634126555,-0.086297345239335
"382","pickle",0.111482403128333,0.0274561089532375,-0.357250811399455
"383","picnic",-0.141974878688677,0.161849698964163,-0.343970987450954
"384","picture",-0.163841807909605,0.0250190537226702,-0.448506009634255
"385","pig",-0.0571717742315121,0.12169357547881,-0.588922399566917
"386","pillow",-0.371237458193979,0.107207223884949,-0.646297809364549
"387","pizza",-0.426011838105904,0.129541958170744,-0.529457123206954
"388","plant",-0.0553760282021152,0.0845851107974145,-0.311295697674682
"389","plate",-0.163212284319551,0.0487098824515559,-0.488871969021239
"390","play",-0.263570255688482,0.0695454800583155,-0.738929346235046
"391","play dough",-0.00170057985049077,-0.0886370380534718,0.0538630458684182
"392","playground",-0.26234625710183,-0.0530166724591639,-0.0505263719298243
"393","please",-0.375325839035517,0.194053603074577,-0.866613660231346
"394","police",0.282347282347282,-0.00745725080561055,-0.134664538480038
"395","pony",0.0700330973614047,-0.00945477988263521,-0.149247408936287
"396","pool",-0.131081881739543,0.0541236295106611,-0.370236767377651
"397","popcorn",-0.270371017531597,0.0429740919298758,-0.452857043240725
"398","popsicle",0.115170187793428,0.00526444233772816,0.000918488507433146
"399","porch",-0.110795454545455,0.0719777152011734,-0.145973394570706
"400","potato",0.111167901865576,0.137588064842708,-0.493517108825284
"401","potato chip",0.11897774199413,0.0783421890720017,-0.523928508687635
"402","potty",0.0562164797659683,-0.150792590373763,-0.446168109141881
"403","pour",-0.149221255153459,-0.0458954687130948,-0.136722409871736
"404","present",0.206579289992188,0.0322073788967758,-0.270782809701538
"405","pretend",0.00433761992243298,0.0758836895938328,-0.245323653143498
"406","pretty",0.328248825303318,0.0580366343860681,-0.0314989133179049
"407","pretzel",0.0631664880861269,-0.104772569322087,-0.243166537961121
"408","pudding",-0.131085998359984,0.0322343320397049,-0.172482656647192
"409","pull",-0.105167319453034,-0.0394237256492334,-0.106585247028104
"410","pumpkin",0.193266401246322,0.0676022897455137,-0.398127574692747
"411","puppy",-0.174107142857143,0.0838817408679069,-0.1865088200822
"412","purse",-0.515511979429505,0.14641905069697,-0.702804530122798
"413","push",-0.280541447487756,0.0834415538908782,-0.172009086477416
"414","put",-0.0500957205198631,-0.047184570694732,-0.109605991617022
"415","puzzle",0.10199023288915,0.134265905160487,-0.461172975999411
"416","quack quack",-0.00357961053837297,-0.0227221822758716,-0.322212244201031
"417","quiet",-0.144721079222876,-0.0329976034765727,-0.567290284702328
"418","radio",-0.0979591836734697,0.184698102969285,-0.704183235884354
"419","rain",-0.273945578231293,0.161418370146905,-0.45743743877551
"420","raisin",-0.101105169340463,0.0622632765211595,-0.578822239500891
"421","read",-0.214115544967242,0.148088671250497,-0.570276541783112
